Attendance,StudyHours,AssignmentScore,PreviousGPA,ParticipationLevel,InternetUsage,SleepHours,FamilySupportIndex,ExtraCurricular,FinalExamScore
96,4.986014333034721,82,8.277937936689016,1,0.7515073865772477,5.877557556784986,2,1,75.78274533643936
97,3.818157018105212,73,9.473643151765529,3,3.9330598310766756,6.857400999528567,5,1,76.12195694513112
78,2.585567390147549,72,7.5165106335025875,1,0.2387827640139153,6.733003729236112,1,1,61.6296276889075
67,6.827588747051023,64,7.485943774637737,1,3.5860940131407544,8.198767448011164,1,0,66.99519870235984
60,7.34570238844013,76,8.474108234872743,2,5.218175309109803,7.957898615536454,3,1,74.27762289555687
81,6.955922768076916,60,8.532290613998052,3,5.344992889737801,6.705273175962805,3,0,72.85326614484462
76,5.707952350404579,100,7.8771409093031615,1,2.69422656221977,6.33481683030252,4,1,77.01633901370322
66,5.0382862414338385,99,7.772237449321684,2,2.7558221292784424,6.265875136245994,5,0,74.32414865395867
84,8.906669196574601,66,7.976590682551531,4,0.46181509804810417,8.095980349176036,3,0,85.43706552909246
63,6.152654281089744,100,9.444181198013247,2,4.024590152658215,5.208289624885079,4,0,76.83641625081782
95,5.833455021037848,63,7.8446676050156405,2,4.927556522237073,5.051286598042424,5,1,73.82351110035312
65,2.2051365264514855,76,9.75972716787929,1,1.4679303276282782,8.182177567706592,1,0,61.37051441779471
90,4.729982621009251,67,8.016015054385305,5,2.527805289800188,6.908585503956197,4,1,75.96840129207256
78,5.0415649502868565,77,9.796802772723566,5,5.033036020591622,5.523524554214304,5,0,75.90012791617417
98,5.190582247175204,100,9.331327607476304,5,5.262722805973728,5.942263738378005,4,1,84.60723778057508
86,6.641378953818658,96,7.449725290463316,2,1.4590798815853556,8.73001581238953,3,0,81.18665264247832
69,6.268820373815028,96,9.454565685186465,1,3.303423807248185,8.438011902499593,2,1,79.99155722828192
85,6.863240742347557,53,6.440253136804461,3,1.1549589038149624,7.839140200895891,1,0,70.04845206157948
78,8.119066092337025,56,9.700188701372058,2,0.6112725848373393,6.928900921349307,3,0,79.70877570232841
98,8.503885909728748,94,8.526574060331566,2,5.466723008351745,7.081294504765543,3,0,87.27414808314933
62,7.744984609811955,84,6.217562994089245,1,4.923045025392655,8.900978141135834,5,1,75.02850271589001
72,9.644189567639478,97,8.577026894603247,4,4.560209410819043,8.863081775537148,4,0,90.91897614993654
87,2.145860661410893,58,9.896990616579025,2,0.2925979128788425,5.861076183143338,1,0,62.563298635952954
79,3.5662238854683688,57,6.279202618458516,4,5.062372756261545,8.244418265221272,3,0,60.60410364516898
87,2.060502999825137,94,8.218750839120345,4,2.6282644554323022,5.788970664668067,5,0,70.24033301372947
67,7.179797713236824,66,8.99117739903749,5,2.054370739775158,5.8541499115358056,1,1,76.11606393137838
100,9.184244391599895,66,9.241034346798125,1,3.2788581661522587,7.704372136658307,4,0,87.30147992512835
98,3.947858372610394,98,7.655309861283183,4,0.548119456341335,6.620004394350193,3,0,78.23633213735943
60,9.416276358370453,82,6.8166662366729724,1,4.539879296114393,8.72617762842608,3,1,77.9427148397976
62,2.482139122316487,81,6.169369115089536,5,3.494610461329775,5.356038939584035,3,1,58.75988581767118
72,9.475488214444114,57,8.3189046283889,1,1.1195405812390051,7.046102563237972,1,1,78.91551842470803
87,4.812981497917075,68,7.811644281070443,2,1.1293931986142736,8.674086121772485,1,0,68.86741795957339
84,2.811366627593732,87,9.794977580598843,4,1.1054919094360454,8.61645464191802,1,1,74.20101815377294
92,5.886974073490605,52,6.242419630859639,1,0.3420143253116039,5.626116853662965,1,1,66.16970586062585
97,4.0542125417640635,54,8.741581373784022,3,3.5267906962301088,6.466550800385826,5,1,71.98934471201486
65,4.278983215695383,62,6.099864888480228,1,5.042089065531049,7.476485600186785,2,0,55.137335658478804
91,4.458319719410293,96,6.685736706842171,4,0.1049892839243316,5.637579539085609,5,0,77.8892209545877
80,8.424207182661307,95,7.8143159996913365,5,0.2940278698276413,8.872088688182956,3,0,90.3742356727521
75,6.313290213402036,80,7.819489771211472,5,3.436621660121675,8.658997314910641,5,1,81.88385748912542
80,4.490461593248029,65,8.742802171734576,4,4.916974112316314,5.667800716137877,4,0,67.82636459388353
70,6.882670266487347,99,9.640852139471026,2,1.9604333434118015,5.484621845043941,1,1,81.68141987526218
96,7.7292053937855485,81,8.556128635659682,2,2.0976863928463327,5.341633931233061,4,1,85.42727052835137
95,4.18099200586827,71,9.814140391406035,5,3.578078984980656,8.637774656146524,4,1,80.40300340440449
94,5.308392812202812,78,9.526462559511991,5,1.645277334744882,5.774495239181843,3,0,81.06763433390272
78,2.9750887466955804,71,8.337999182123161,4,0.1596501964661048,6.665139714177419,1,1,65.35442782222522
79,3.4491947962774425,92,9.33516780367531,2,4.411371108609576,6.795405462608012,4,1,72.74552986684171
77,7.4489428317198625,52,8.570310441294536,5,3.7538994776487185,7.39604417685427,3,0,76.51786778355677
100,3.4515067815650156,59,6.314231323694909,2,3.484535994333955,5.2869413749897,1,1,61.29908339591223
73,6.201307069336481,91,8.96225889303804,5,4.4501047739509385,5.907034469602063,2,1,78.33281767293417
74,7.672370093779461,70,6.379633765069385,1,4.051385025372225,8.725961547675704,3,1,73.87748165171189
90,2.8550153847579507,65,8.376331122278849,3,1.235291929069927,8.633640429074278,5,0,69.96400661316767
60,6.538497757031228,61,8.810560823432915,1,2.114886281660107,8.125162589622768,1,1,69.66002663241467
62,4.05250226961091,51,6.266110432843421,5,0.75666085007175,5.077604982472861,4,0,60.02990401711691
75,9.703415001900638,90,6.923178615706127,3,0.7791420805072862,6.308027073984409,4,0,87.68162090858522
82,5.868365173759398,73,9.662688929046599,3,4.057174478139236,7.511834941371632,5,1,79.69359724941346
70,8.447940398201265,84,8.465257968931585,5,5.151600641894989,6.100760847093903,5,1,85.41891695228946
71,6.401812337250094,79,6.985144075242126,5,5.776395503166834,8.638346780215109,4,1,75.84275627862681
69,2.3473002628385533,79,8.762719084592026,2,3.7700827052966663,7.535557847329768,1,1,61.37176900308971
91,7.065211004752179,96,8.387105679846758,5,1.1046079401657418,5.287626869265782,3,0,86.43522096519057
75,9.611226737653256,84,8.006302799671793,4,0.6339020726935842,8.636022355342812,5,0,91.7458696453186
67,6.8128945611706495,68,9.904747899952335,5,4.877105829220547,8.83106663270489,5,1,81.41265928479623
97,8.553510875414322,99,8.733815109630036,4,3.4725388581599956,5.310849673566902,5,0,93.14841434632366
71,9.073651706787263,57,7.501764438671651,5,3.709710126082319,7.12944093944526,2,1,79.52393625187322
83,3.82463817559146,75,9.200293728307471,2,4.688772532528255,6.213457128856682,1,1,66.70772715284271
87,3.696358719265813,98,9.538333171684751,4,4.21966336639471,6.57135630592561,1,1,76.08867714978469
67,6.887847910807934,89,6.500882238067326,1,5.00674951713658,5.718604871821368,1,1,68.48985301245898
87,5.288227758453638,56,6.802211911381066,4,0.33728343275927086,7.31228840804965,1,0,68.74925428543574
95,8.718890422933763,79,6.864908036511119,2,4.4851238204790285,8.831917412995562,1,0,81.60482194150622
85,9.20018498718409,56,8.764847237546162,4,5.1051165439325725,7.012290401086436,4,1,84.21337448147005
67,4.827371034421745,52,8.412158220213133,5,1.716810254749886,5.331658325577925,5,1,68.91231672582065
87,3.8949644717958565,50,8.475966258794353,5,3.842683643959517,7.4800053339096335,4,0,67.47047570158304
87,8.244204121950894,85,9.763093198758003,2,1.8849723830218326,6.360891977805029,2,0,86.1966668922805
96,4.198448284385089,74,9.103646131229224,3,5.747826398894724,8.423700758365191,3,0,73.79187009142156
100,8.580914548109426,86,6.511747698047133,5,0.20054143461302254,6.7387125932658805,5,1,91.52350098889383
95,5.389906029190103,50,7.3900283297007245,1,3.4787570629977305,5.771358435768983,2,0,64.71934675895618
86,7.340399194331764,64,7.741574584702942,2,0.9990212822970905,5.76442249076458,4,1,78.5343615842033
76,2.7642825106773454,86,7.58384635499042,4,4.273321231062952,8.075056722884641,3,1,66.98358097999508
68,6.990874597412584,62,8.677234436647517,4,1.0553417005119725,6.06235039322944,2,0,74.04195821420656
92,5.614141429897833,89,9.56757241302625,1,1.4122995713901454,8.068933576636892,3,1,82.39894620875653
79,6.692867705403793,57,7.224205854091152,5,2.9662248662745485,5.823549243066397,2,0,71.49158581291877
72,3.3441136619589074,54,8.207508545684743,2,5.489009699981269,6.286745474805238,4,1,60.416906811697544
87,7.894989959553457,58,9.157637687654343,1,1.270286232887825,6.861947889758797,3,1,80.73805913219581
88,8.902376620345828,50,7.664872235381397,5,0.8654401267086211,8.772783398773804,2,1,83.99680927910603
72,3.733918400726205,85,6.672472513597183,2,4.553860991124184,8.726925699015299,4,1,66.32998042397779
94,2.765716444161294,84,7.899803861054993,4,3.0037171940035856,5.827487501689151,5,1,72.35972545423438
65,2.189108688370691,51,6.220890082972113,2,5.470710674290628,6.432876164972291,4,1,51.35464586350136
77,7.135772003546128,89,9.769533816009108,3,0.8796873429590537,5.597597553815089,4,0,84.63294918269796
64,6.856752288710246,72,6.299284820779892,2,3.8755673581382357,7.039940317253988,5,0,69.32239002801421
84,6.37357930171256,58,7.753826861002313,3,1.3972748769108903,6.842330202778666,4,1,75.41330217586972
61,3.8555767689278033,83,8.119525044354106,2,0.9405625719098358,8.60304064980293,5,0,69.72937393479589
69,5.127247967244117,95,9.941215329149141,3,4.100576490943623,8.72002151116429,5,1,80.66988997317233
89,6.755810681489384,63,6.664087294571443,4,3.562107719452399,6.534269564029168,5,0,75.20787496971235
64,5.974134870873355,53,6.457726074449434,5,4.528964750173987,6.966951772075958,2,0,63.30278859552678
92,9.902284161719098,79,6.034824588250174,3,1.8567754586770941,8.584944996584532,3,1,88.20169738706171
60,3.091518020453865,80,6.622285747477209,3,2.68782993829314,8.226831230980245,2,0,58.79117366544881
77,7.56115643238075,87,6.82909191627067,4,2.432830057982511,5.014625245378597,5,1,81.04230678830412
91,5.234550144834337,60,8.52232376633237,3,5.904536783799085,6.2802382567343304,3,0,68.8006908174327
70,5.425596919404918,84,6.878827161565601,1,1.7534937404363273,6.687096967744504,3,1,69.92023384889877
80,7.74078212526541,57,6.082083258917301,4,1.7689034300806012,5.918865134732927,5,0,74.92113400281771
85,7.539489210594957,52,9.306473382009955,1,2.1272892529716443,5.798286463583755,3,1,77.2965129524524
84,9.930047949617506,63,7.462382804015867,4,3.387564487741929,5.151138026382719,3,0,81.82396160653249
81,3.027154315633002,62,7.414786746322935,3,1.5139364655824714,7.573478900279042,2,1,63.894836700920884
86,2.8328771950733307,94,7.209916116671707,1,5.491739642275643,6.050041161932663,3,0,63.15172820273128
72,7.794710537029929,81,9.901493108585683,3,1.594113389197581,5.209388713725252,5,1,85.10580067221599
92,6.627095336051273,83,6.6804616692371255,4,5.3748943893611685,5.923917242112255,1,0,73.6607633158835
93,4.193285332478447,94,9.592952255812941,3,0.6208503818795079,8.207655811344505,1,1,81.01399835690997
100,2.635354951911893,68,9.107213328559553,1,3.939376214397914,8.405956726586187,1,0,65.51198417282522
94,2.6852659967714443,87,6.305919821997252,1,5.4419131106294625,6.93226498077321,5,1,65.4472663314056
60,9.153526997312946,65,9.946916406003394,3,1.0124966303893772,6.664282681634745,1,1,82.65613865044403
80,3.5349385977499432,51,7.085463854156043,2,5.80996176059553,8.911414774007127,2,1,58.89794460189427
65,4.586972496924166,89,6.394331708089649,4,2.7173001624930704,5.80225863835228,5,1,70.65389417775742
87,3.813251217815904,66,9.317256936503037,4,5.674290650646147,5.861437131418434,5,0,68.9838262195486
76,4.8399704466554985,83,8.8267021347108,3,4.060920261780282,6.1674687081455986,5,0,72.92839053653195
64,2.555390741968747,91,8.468875223511603,2,1.8095212192413093,5.691029273124349,3,0,63.87957170612808
90,6.152478327266163,65,6.623923454795733,1,1.1298151495026385,6.517462392816746,3,1,73.01565857104795
64,2.540900508737719,87,7.913984465023848,5,1.8224102773505964,8.643336907959014,3,1,68.47501329467343
97,8.402852062578893,51,9.122224107548856,5,0.5581044555760499,7.461391362514297,4,1,88.48180114635018
62,3.869696655283464,51,7.2144957525753615,3,0.8632077980599786,6.647786194449054,2,1,59.05125733900628
82,6.320095316836085,75,7.246759314060165,2,0.6279626420788869,8.73764317828486,5,1,79.27840739898566
96,9.040632700491667,62,6.012563624192488,2,2.5376612624493466,5.193856929903289,5,0,80.34599059630881
96,7.207018952377553,96,6.696973606581518,4,4.773470257545519,5.8411047116074455,3,0,81.04446639169845
69,6.263662292410682,80,9.501622500487336,1,0.8483013252980411,7.263554420407036,5,0,78.92955232023218
69,4.594670024923005,83,7.766985966550829,2,0.7819225990340153,7.462210492772717,5,1,73.55448449090197
78,4.664015304465583,88,9.936937996937736,5,3.860573697103985,5.158230026250452,1,1,76.39612705434557
76,7.355895641585521,52,7.58283185429517,1,1.1830978918083976,6.612155031628529,5,1,74.50527442398025
80,9.95311488976934,57,8.860745819120964,1,0.5856602286539496,7.5966158593234905,4,1,86.7142548499611
73,7.294713518795029,72,7.1276761716189165,3,1.0010914692334658,7.792282185613606,3,1,78.28172198974815
68,6.462267338960199,63,7.455238564563734,2,5.542388375260657,7.552559610065077,2,1,67.03727617446236
60,7.845204081913969,76,6.762903950363579,3,4.928827516657145,6.282252897443698,2,1,71.5544806935035
72,5.721644898269745,78,7.38824947399758,2,2.1243873741305643,5.374080494391638,1,0,66.53870111023527
63,2.4811387408062817,88,8.188950081682572,4,3.934924603964357,6.708449785677336,2,0,61.47429799254472
60,6.4983745270232784,88,9.967091523916999,3,3.2236540420082287,5.5150177494722215,2,1,78.20951534936674
99,9.661002276043043,50,8.656806852287144,3,4.062745580895384,8.790494634082668,3,1,87.4885896094142
91,3.402423538861277,66,6.796983817633256,5,4.096026914776556,6.900683464090513,3,1,66.11937987234934
93,7.520039126565326,90,6.1798457663662045,3,3.7724040903599576,6.26903669742747,4,0,80.98969786504254
87,3.607469509272452,79,6.505425925258042,2,1.5966082112238515,8.0652162844756,1,0,64.53286766017459
90,6.28662147578465,62,8.250220805092189,5,0.23403852457690877,6.991794370329055,2,1,79.64909822601912
67,2.773411597173757,70,9.060641315267066,3,2.733400691940653,6.240136096049801,4,0,63.7845757773351
98,5.602967490065481,68,9.761676829202987,3,5.345843308144223,8.247870969563207,1,0,76.54127222470802
85,8.049306631161969,68,6.063292687987284,4,3.4169835511114552,8.468608604004487,2,0,76.39435918388001
93,4.780572193911857,74,8.091040566247479,3,4.994346250211447,7.6920326651547075,2,1,72.07694783184796
62,7.319293795897744,71,7.8834694248927075,1,5.949746057767369,5.187857689630669,3,0,66.4088827039969
71,8.363599686317833,80,8.624220087902817,5,0.9816972248296576,7.265291520666128,5,0,87.1910483932899
60,9.417422555835621,66,8.238315417861369,1,4.150665834851894,8.053179647989126,1,1,76.71844877907465
64,3.8771366548436283,72,8.748156602329923,5,4.045761442200147,5.546012048334329,2,1,66.38389804142611
89,5.194527326474465,81,8.632330338996761,4,5.879732684149671,5.914683005538413,1,0,72.50065508827286
89,3.2193281066433395,59,6.468046899431785,3,5.913604403716802,8.529980420272546,4,1,62.80126300220959
76,9.939868017267003,59,9.198871654474878,3,4.120071670344776,5.080486887412296,4,0,83.190049332671
82,9.416007743394363,85,6.492930302865299,3,1.4616887518931656,8.010908551303904,5,0,87.57985890582856
74,6.319657042244477,57,8.794122500836549,5,4.791335028783594,6.895093170057692,2,1,73.17876215213855
96,8.73626635501137,69,7.6645814705624264,3,0.6421748052662286,6.787088635358428,3,1,86.17952620017812
80,6.1676638181763375,81,8.055402938306392,1,4.684195825029772,5.028386129979548,2,0,69.36770764439652
73,6.988685504022078,99,9.613192057502843,3,5.461176744868179,8.27759292386597,1,1,81.79038375659964
61,2.712995456928133,63,9.559534905893946,4,2.2970003686106115,6.439299602546265,4,1,64.77159246681735
70,8.042163363974463,99,9.271425222620119,1,3.783811769898483,7.163062525202172,1,0,80.35356627073877
98,3.0217078690818786,77,8.040593521825294,3,2.580856392580958,7.709202745342638,5,0,71.6759483356654
97,8.608541042020228,95,8.944959240535333,3,2.6265903299287707,7.810518305751663,4,0,92.70284044748092
93,8.256224701363088,73,8.051588222075237,2,1.8622253346487203,8.82392023530429,3,0,84.68403232921415
97,7.6699575819438115,64,9.47842432989911,5,4.5727777227019475,7.125359812946437,4,0,85.41120570357822
93,2.289283044198097,71,7.6111033329316,1,5.617059384999031,6.59887820389771,2,0,58.66166295876096
77,4.425026847562629,79,9.880941377659507,2,5.644505155406767,8.814814505966831,2,1,72.34022775174574
89,4.104900559286743,53,9.72929103291551,4,1.048687709249603,7.568440940102084,4,1,74.79849388881411
74,4.881091259772153,62,8.966410477807141,5,5.248461897939396,6.192601425106222,5,0,70.30238960173938
86,2.7011419741107083,72,7.117663536704288,1,4.424588648562732,5.505856981614285,2,1,58.9784545923355
93,9.495662584248503,57,6.526614355173034,3,1.5170244041417356,8.370218005860725,2,1,83.94845487219202
97,6.43041792569901,67,9.41881380037279,1,0.4037076775290873,6.448726411176606,3,0,78.21808152567709
92,4.444194485264188,61,6.6612091445518455,3,1.6079836013062678,7.641878885457725,4,1,69.90977152354124
83,5.175852136594267,80,9.417043155989344,5,5.473249420689154,6.8832656774635925,2,1,76.41726365363736
74,5.577620324038685,63,7.963060026849442,3,3.799072049374634,5.795719119180154,5,0,69.83644204182875
89,6.804754666884938,83,7.626227135232417,4,4.326327965387231,7.40674643448186,1,1,79.44478538599222
76,6.125435421571982,67,9.612763115337717,3,1.542914106654575,5.242732275802729,4,1,78.40506192434657
64,9.355135785715339,83,8.415403930161112,4,4.316328933448922,6.653369839484769,3,0,83.00314055556007
88,5.975707863246642,60,8.306456028518872,5,0.16872903766754255,7.186459758654684,2,1,77.89096587517311
63,9.937264118586501,90,8.23506377849759,5,2.2519280746380828,6.744187896474316,5,1,91.93241980943944
69,8.811399661960767,61,7.484678064078126,1,3.760520091253987,7.994688701003963,4,1,76.81362110218659
76,3.6680841148586865,98,9.14257241411651,4,0.8765793932479213,8.31169981818125,5,0,78.07361885548116
69,9.44476171715133,64,7.011193776063092,4,4.938021446681608,8.084972296132712,5,0,80.2687606075365
76,2.9309311830838087,80,9.755579840165101,2,1.4101877928715119,5.155251791247208,3,1,69.18543737436431
79,8.539597667929533,98,9.575940820187842,2,3.9136866769106775,5.776515081783889,4,1,88.94633422473093
83,5.044986347812641,78,7.349921302699593,2,2.4311828554519783,7.146430037055097,2,0,69.7779547293985
64,9.023794563560557,75,8.917855079326655,3,3.5762615728658833,8.739288161775205,3,0,81.64495513458121
93,8.944453520859604,67,8.292892777798366,2,0.6447033157734487,8.339827100208467,2,1,86.69969126821154
65,8.447403200940968,81,7.350597207996938,4,0.10147679952964395,8.370138033407207,1,0,80.2431766488678
61,8.320243490456491,71,9.954086591981786,3,5.457386564281807,6.2128327750387,5,1,80.69792643565512
72,4.437433112784326,87,6.100949383393057,5,1.6177800526030968,6.71779158831481,1,1,68.9678130087153
70,2.6473542644100174,66,7.010584122485147,1,4.918062016682755,6.88282378926375,5,0,57.55962515227325
82,5.223841430121292,72,8.080296244444602,2,5.996101802833201,5.629486333399642,3,0,67.85213464001836
75,3.3881961198920694,73,8.087812013914256,5,1.268587547993467,5.124272520977826,2,1,67.8588506199822
90,7.559608711219694,99,8.355732299782257,4,1.5910244471001336,8.787611597842067,2,1,90.44396961358845
70,4.768797812302284,57,9.006704688091677,1,3.9771587258079943,5.962850342654027,3,0,63.53229725054784
75,9.80488160687932,90,8.493911322077185,5,5.7926918076037275,5.959795614894525,4,1,89.12807935247265
67,7.127776618762656,55,8.401125842112148,1,5.4948860891444635,5.333516215075038,1,0,64.40057865992421
63,8.579844509074888,54,6.214057851652173,2,3.0172531203935096,8.714031007775114,1,0,69.09456752938816
99,3.0601973819347874,93,7.506121151157194,4,4.7706616951603475,7.318948459759088,2,0,70.76975191216823
63,8.89611585818098,78,6.928222958804624,1,0.8144751185994064,7.668147428501415,2,0,77.52090081921354
84,9.382057524107154,77,7.061480446407902,5,5.864629105224074,8.64630754905221,2,0,83.03919347319177
62,5.896495350551487,60,8.21734989736138,2,5.786119404215919,6.3824806756031585,3,1,65.7750926076215
91,6.8500235020078195,50,6.798021259718434,2,0.9823737472750258,7.486029244552336,4,0,72.69133414642201
62,8.118478407223964,92,7.17579640406759,5,1.7965387488186397,5.15519781891555,1,0,77.92017253746022
86,3.3987090180833004,68,6.948338834069361,5,0.6009299850406016,5.747090112924518,5,0,68.72144331468394
88,6.020528611707539,58,9.794011772872778,1,1.6303055933890782,8.32498322035977,3,0,76.30190305812067
91,5.189304222178505,76,9.77866292868438,3,4.89573473649124,8.067073425353342,1,0,75.27621923475103
78,3.170991937297993,83,8.439766234384207,2,2.2698936429915566,6.402570765828587,4,0,67.752181416646
80,4.9402753783322515,93,9.6980898749276,1,0.5303818028805503,6.50724251109685,3,0,76.22363265540385
64,2.5453784750839485,53,9.143250581873492,5,2.0533531486734273,7.134217734214317,1,1,60.85570189465053
77,2.206495255595896,85,8.359791531207236,1,5.888300005447681,5.000964018740538,3,1,60.43972860065241
87,3.081330313238582,67,6.025740845987183,5,3.7781015715552178,5.9649773441521114,1,1,61.93153240694733
81,9.70492089271339,64,9.090065144317617,4,2.4969656784369465,5.832927234432858,1,1,85.8736109059425
80,6.396236287160136,100,8.809953366353875,5,0.99923108098362,6.001931786999053,4,0,85.09162967024692
65,9.726577289225759,62,8.461014613129656,5,5.917060783702169,8.223623370133765,5,1,85.02277015325556
60,5.459983026641056,68,9.041697246729887,5,4.925094055578772,6.118695426185773,4,0,70.2594999044184
64,4.494529064682077,98,8.051688659099064,3,1.6888638147055164,5.766085288200593,1,1,70.80947240717413
100,6.049134902721953,55,8.816333085285356,5,0.42041217432713673,7.0170538431721265,3,1,81.42734266774312
71,5.516093509063281,97,9.740688346905973,2,0.3397533442653482,8.462580145490929,4,0,82.0368546151551
85,2.8453174740939513,61,7.5032200633843456,2,0.722268897033203,5.9653988153499995,5,0,64.42548289557514
93,7.12661051752165,100,8.832487339602501,1,3.4846115016865298,5.314144971171195,1,1,82.24126616727018
73,3.728305460076797,86,7.902751272043835,3,5.5725805272329545,6.425618943398659,4,1,67.47729292481378
85,6.956703639182637,66,8.697598607255927,1,2.980460568035907,7.990607298259912,4,1,79.11427574748052
86,7.201608739185227,72,9.051573342217456,2,5.057672894737183,7.202762178779178,4,1,79.4751088177065
68,3.216198825029185,75,6.181810001743184,2,2.675319719158847,8.26717347829739,4,0,61.13311872820927
85,2.4907970168853453,78,8.586401775794648,4,4.251501274606952,8.838368590436936,3,1,69.42381457338884
81,8.246092688547519,82,6.906964737627778,5,4.391236423719005,8.170649907006467,5,1,84.31401639155759
89,5.678403390154561,76,8.680130151230268,2,1.043782235420032,7.415212315375014,5,1,80.35587470308526
76,2.4653103640438063,74,7.873320743735254,1,2.1672963538548706,6.973366352209522,1,1,61.03511234117192
85,9.958930537358137,59,9.09421096745955,1,3.8238129392281435,5.160276345393067,2,1,81.63897283625924
95,2.462244487970933,96,6.493603260822386,5,0.4241796491061971,8.937287915256166,3,0,73.06506699264476
60,7.560281830868425,72,8.50528940662478,5,2.16924112657774,6.53392449030017,1,0,74.86248417864977
67,9.86943140210731,70,7.113882915710209,4,3.208796797687155,5.608912855667468,1,0,77.6816739291967
94,3.913440833727405,70,9.411927981322366,3,5.977346958267832,7.6668354215858265,4,0,72.58945422152911
74,3.1379949494975694,92,9.713534022545229,1,2.8472013757346444,6.137153156381837,2,0,67.57023890196163
81,2.971079515379431,62,9.985593174716222,5,4.896340542685941,7.343113083724191,2,1,68.07797964563088
73,4.426201180540764,86,9.184029609709134,1,2.592403710399706,7.347071631378364,3,0,70.9564314135613
85,2.8083664880851735,82,9.014936281712018,5,4.778344335718254,6.782919283611477,2,0,67.60083658155068
87,7.537290733553055,73,6.862003035470204,2,3.5724888097206504,8.34447446218017,1,1,75.8224059074954
82,2.4983343850405015,93,7.344028235960435,1,5.31957264901439,6.059868246221772,2,0,61.32749648776904
73,6.075377025198318,60,7.8627301670491185,2,2.465655314100659,6.794530366470937,2,0,67.87469377314378
83,9.973574830823814,66,9.093524191129,1,3.625826518928873,7.150768514363886,5,0,86.16633519332746
61,8.51176215604815,53,9.659863460311875,3,3.7801120837129645,7.6544988830691985,1,0,74.54977758765695
85,6.921755505848087,96,6.756556400091938,4,2.50429765080284,8.135887402022359,2,1,82.53287061278476
73,4.450028966292893,74,9.68946993868041,2,0.8658722621248891,6.579229131513024,2,1,72.14128885207226
66,6.991166690333108,79,8.782498609416232,5,0.5613564414740133,7.5841877763863845,4,0,81.42072619090814
62,6.216331711293213,58,8.443082922740155,3,0.1000293035977986,5.6024438122740765,2,1,69.37432022139856
82,5.408667071122972,70,6.799365085127758,1,5.241205585471288,8.730592402169915,2,0,65.63824822453763
77,3.045683013921596,69,6.222100131236602,2,1.4188494734321673,6.532235225684014,5,1,63.67081293639523
97,9.092833721923734,68,8.273859594031759,1,1.2690404956906083,7.918085687905753,1,1,85.7401927305497
94,5.59827719057058,68,8.60606273331557,1,4.416212402556393,5.081364327528711,3,1,72.6110226145347
74,3.5569800945661205,61,6.843125797418753,1,1.9200966785243505,5.820748571619228,1,1,57.69724059262397
84,4.942074807018317,86,8.225824823301826,4,3.0362681544710197,6.948330177294312,4,1,77.45354720374577
96,5.313038020231416,91,9.425973611050294,4,0.9750663917847378,8.513009870929386,1,1,84.26835468992616
87,8.620303164534995,66,9.34026378182008,5,5.758474328771816,7.109020599802708,2,1,85.04523259266938
69,7.868915044491216,86,9.70942072234519,2,5.109488400103424,8.719481929175515,4,1,84.73817703108597
98,8.154439149130718,97,7.463543238227522,3,5.18273773779002,6.935187586331185,1,1,85.07384792779195
76,2.0882501154291777,88,7.272198290203675,3,2.4406424914320315,6.961796386943799,4,1,66.7681280030925
98,5.329231985438092,77,8.997704023923234,3,4.574167282243037,5.4789871540021275,3,1,77.20792079586857
81,5.850753213082589,90,7.72444962038802,1,0.863256932338681,8.21062497660888,1,0,74.53820718825901
85,2.1535382145844535,84,6.350194656111123,4,0.05171401555068167,5.98786164986825,2,1,65.65094940101855
84,4.078505669960274,96,7.131204522681999,2,0.11983759546816874,8.59844995748926,4,0,73.83773706187951
76,8.082318584977081,97,7.6743291421259565,1,3.5196104244273627,8.643296881321584,5,1,85.7783957291365
72,3.0968776458319924,67,7.170065701905008,4,2.732369431487645,8.7732404474966,4,0,63.92501840699605
79,6.282481051620733,63,7.328822283789286,4,3.1080920934511185,7.08092195641236,5,0,74.6088022795974
84,3.7216149761379,84,7.175103624697563,2,0.04477884250331643,7.708375139134578,2,0,69.16521107960736
63,2.096966197151146,93,6.165996668732317,2,2.5361197179445543,8.114063520246654,3,1,60.57590086556549
69,3.929611660796332,90,8.54837880329777,2,4.308408967205165,5.524058474601862,5,1,70.42864661830534
62,9.80699003928043,56,8.389169681413877,1,2.656162211804615,7.403828779989989,3,1,78.3322682507477
100,8.412296895063918,90,8.613533993914722,5,4.393315237873334,5.137191605213246,4,1,92.00527586576557
77,9.676613154568267,62,6.76923958413451,2,1.3981137863810087,6.9902643335549035,2,0,77.8901386638475
95,5.9028323514109,67,7.1826181664499416,5,4.878852026890353,5.619370726480909,5,1,76.70837110223266
81,2.877889589420028,86,8.478463707779689,1,3.530587442720714,5.731691703848339,4,1,67.15923155020819
93,6.383675911789544,62,8.398510273839685,5,1.2645785965794374,6.460190266770406,1,1,77.46322974750551
67,5.635018676479687,85,8.02532123741707,3,1.4203228551229976,6.729748666866012,4,1,75.87223889212846
99,8.754856661916929,80,7.40165300004079,5,3.7681827874172225,7.492689698128749,3,1,89.30224954471915
78,2.7846606462739567,51,9.65172401909876,2,4.979637559274661,5.297713673754062,2,1,58.86854907590004
100,5.9059290961742255,65,7.359080969195375,1,2.493766692174931,7.014767044949778,2,1,72.82048849207325
